Stakeholder Id;Request Id;Request Date;Debut;Fin;Spectrum Service;Usage Type;Venue;Duplex;Channel Bandwidth (kHz);Attributed Frequency (Tx);Intervalle de pr�f�rence;Attributed Frequency (Rx);Status;Saisie;R�ponse ANFR
TDN;TDN-394;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;476.7;Non;;approved;auto;
TDN;TDN-395;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;476.9;Non;;approved;auto;
TDN;TDN-396;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;477.1;Non;;approved;auto;
TDN;TDN-397;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;477.3;Non;;approved;auto;
TDN;TDN-398;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;477.5;Non;;approved;auto;
TDN;TDN-399;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;477.7;Non;;approved;auto;
TDN;TDN-400;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;477.9;Non;;approved;auto;
TDN;TDN-401;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;486.1;Non;;approved;auto;
TDN;TDN-402;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;486.3;Non;;approved;auto;
TDN;TDN-403;28/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;486.5;Non;;approved;auto;
TDN;TDN-404;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1326;Non;;approved;auto;
TDN;TDN-405;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1330;Non;;approved;auto;
TDN;TDN-409;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Oui;12.5;428.4125;Non;418.4125;approved;auto;
TDN;TDN-410;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Oui;6.25;428.4875;Non;418.4875;approved;auto;
TDN;TDN-411;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;12.5;407.825;Oui;;approved;auto;
TDN;TDN-412;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;6.25;407.884375;Oui;;approved;auto;
TDN;TDN-413;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;6.25;407.921875;Oui;;approved;auto;
TDN;TDN-418;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;486.7;Non;;approved;auto;
TDN;TDN-419;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;486.9;Non;;approved;auto;
TDN;TDN-420;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;487.1;Non;;approved;auto;
TDN;TDN-421;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;487.3;Non;;approved;auto;
TDN;TDN-422;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;487.5;Non;;approved;auto;
TDN;TDN-423;28/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;487.7;Non;;approved;auto;
TDN;TDN-424;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;487.9;Non;;approved;auto;
TDN;TDN-425;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;488.1;Non;;approved;auto;
TDN;TDN-426;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;488.3;Non;;approved;auto;
TDN;TDN-427;28/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;488.5;Non;;approved;auto;
TDN;TDN-428;28/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1334;Oui;;approved;auto;
TDN;TDN-429;28/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1338;Oui;;approved;auto;
XZT;XZT-385;31/07/2023;28/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Oui;12.5;428.325;Non;418.325;approved;auto;
XZT;XZT-386;31/07/2023;28/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Oui;6.25;428.5875;Non;418.5875;approved;auto;
XZT;XZT-387;31/07/2023;28/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;12.5;407.7875;Non;;approved;auto;
XZT;XZT-388;31/07/2023;28/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;6.25;407.834375;Oui;;approved;auto;
XZT;XZT-389;31/07/2023;28/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;6.25;407.890625;Oui;;approved;auto;
XZT;XZT-394;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;488.7;Non;;approved;auto;
XZT;XZT-395;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;488.9;Non;;approved;auto;
XZT;XZT-396;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;489.1;Non;;approved;auto;
XZT;XZT-397;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;489.3;Non;;approved;auto;
XZT;XZT-398;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;489.5;Oui;;approved;auto;
XZT;XZT-399;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;489.7;Oui;;approved;auto;
XZT;XZT-400;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;489.9;Oui;;approved;auto;
XZT;XZT-401;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;490.1;Oui;;approved;auto;
XZT;XZT-402;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;490.3;Oui;;approved;auto;
XZT;XZT-403;31/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;490.5;Non;;approved;auto;
XZT;XZT-404;31/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1342;Non;;approved;auto;
XZT;XZT-405;31/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1346;Non;;approved;manual;
XZT;XZT-409;31/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Oui;12.5;428.7375;Non;418.7375;approved;auto;
XZT;XZT-410;31/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Oui;6.25;429.2125;Non;419.2125;approved;auto;
XZT;XZT-411;31/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;12.5;407.975;Oui;;approved;auto;
XZT;XZT-412;31/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;6.25;407.928125;Oui;;approved;auto;
XZT;XZT-413;31/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PO2 - PARIS OUEST 2;Non;6.25;414.596875;Oui;;approved;auto;
XZT;XZT-418;31/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;490.7;Non;;approved;auto;
XZT;XZT-419;31/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;490.9;Non;;approved;auto;
XZT;XZT-420;31/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;491.1;Non;;approved;auto;
XZT;XZT-421;31/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;491.3;Non;;approved;auto;
XZT;XZT-422;31/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;491.5;Oui;;approved;auto;
XZT;XZT-423;31/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;491.7;Oui;;approved;auto;
XZT;XZT-424;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;491.9;Oui;;approved;auto;
XZT;XZT-425;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;492.1;Non;;approved;auto;
XZT;XZT-426;31/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;492.3;Non;;approved;auto;
XZT;XZT-427;31/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PO2 - PARIS OUEST 2;Non;200;492.5;Non;;approved;auto;
XZT;XZT-428;31/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1429;Oui;;approved;auto;
XZT;XZT-429;31/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PO2 - PARIS OUEST 2;Non;4000;1433;Non;;approved;auto;
A456;A456-1;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;12.5;73.1125;Non;69.0625;approved;auto;
A456;A456-10;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;474.1;Oui;;approved;auto;
A456;A456-11;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;474.3;Oui;;approved;auto;
A456;A456-12;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;474.5;Oui;;approved;auto;
A456;A456-13;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;474.7;Oui;;approved;auto;
A456;A456-14;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;474.9;Non;;approved;auto;
A456;A456-15;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;475.1;Non;;approved;auto;
A456;A456-16;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;475.3;Non;;approved;auto;
A456;A456-17;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;475.5;Non;;approved;auto;
A456;A456-18;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;475.7;Non;;approved;auto;
A456;A456-19;12/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;475.9;Non;;approved;auto;
A456;A456-2;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;6.25;73.2125;Non;69.1625;approved;auto;
A456;A456-25;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;12.5;80.3125;Non;76.2625;approved;auto;
A456;A456-26;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;6.25;153.45;Non;148.85;approved;auto;
A456;A456-27;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;71;Non;;approved;auto;
A456;A456-28;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;71.125;Non;;approved;auto;
A456;A456-29;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;71.1875;Non;;approved;auto;
A456;A456-3;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;70.275;Oui;;approved;auto;
A456;A456-30;12/07/2023;28/08/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.6625;Non;;approved;auto;
A456;A456-31;12/07/2023;28/08/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.675;Non;;approved;auto;
A456;A456-32;12/07/2023;28/08/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.6875;Non;;approved;auto;
A456;A456-33;12/07/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.7;Oui;;approved;auto;
A456;A456-34;12/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;476.1;Non;;approved;auto;
A456;A456-35;12/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;476.3;Non;;approved;auto;
A456;A456-36;12/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;476.5;Non;;approved;auto;
A456;A456-37;12/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;476.7;Non;;approved;auto;
A456;A456-38;12/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;476.9;Non;;approved;auto;
A456;A456-39;12/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;477.1;Non;;approved;auto;
A456;A456-4;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;70.375;Oui;;approved;auto;
A456;A456-40;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;477.3;Non;;approved;auto;
A456;A456-41;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;477.5;Non;;approved;auto;
A456;A456-42;12/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;477.7;Non;;approved;auto;
A456;A456-43;12/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;477.9;Oui;;approved;auto;
A456;A456-5;12/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;70.475;Oui;;approved;auto;
A456;A456-6;12/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.6125;Oui;;approved;auto;
A456;A456-7;12/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.625;Oui;;approved;auto;
A456;A456-8;12/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.6375;Non;;approved;auto;
A456;A456-9;12/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;403.65;Non;;approved;auto;
AZI;AZI-593;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;12.5;163.325;Non;158.725;approved;auto;
AZI;AZI-594;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;6.25;163.4125;Non;158.8125;approved;auto;
AZI;AZI-595;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;144.2875;Non;;approved;auto;
AZI;AZI-596;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;144.4;Non;;approved;auto;
AZI;AZI-597;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;144.5;Non;;approved;auto;
AZI;AZI-598;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.3125;Oui;;approved;auto;
AZI;AZI-599;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.325;Oui;;approved;auto;
AZI;AZI-600;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.35;Oui;;approved;auto;
AZI;AZI-601;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.3625;Oui;;approved;auto;
AZI;AZI-602;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;631.3;Oui;;approved;auto;
AZI;AZI-603;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;631.5;Oui;;approved;auto;
AZI;AZI-604;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;631.7;Oui;;approved;auto;
AZI;AZI-605;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;631.9;Oui;;approved;auto;
AZI;AZI-606;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;632.1;Oui;;approved;auto;
AZI;AZI-607;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;632.3;Oui;;approved;auto;
AZI;AZI-608;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;632.5;Oui;;approved;auto;
AZI;AZI-609;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;632.7;Oui;;approved;auto;
AZI;AZI-610;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;632.9;Oui;;approved;auto;
AZI;AZI-611;12/06/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;633.1;Non;;approved;auto;
AZI;AZI-612;12/06/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;1998;Non;;approved;auto;
AZI;AZI-613;12/06/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;2022;Non;;approved;auto;
AZI;AZI-614;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;7094;Non;;approved;auto;
AZI;AZI-615;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PC1 - PARIS CENTRE 1;Non;4000;7098;Non;;approved;auto;
AZI;AZI-617;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;12.5;163.5125;Non;158.9125;approved;auto;
AZI;AZI-618;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Oui;6.25;163.6125;Non;159.0125;approved;auto;
AZI;AZI-619;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;144.6;Non;;approved;auto;
AZI;AZI-620;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;144.7;Non;;approved;auto;
AZI;AZI-621;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PC1 - PARIS CENTRE 1;Non;6.25;144.8125;Non;;approved;auto;
AZI;AZI-622;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.3875;Oui;;approved;auto;
AZI;AZI-623;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.4;Oui;;approved;auto;
AZI;AZI-624;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.4125;Oui;;approved;auto;
AZI;AZI-625;12/06/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PC1 - PARIS CENTRE 1;Non;12.5;404.425;Oui;;approved;auto;
AZI;AZI-626;12/06/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;633.3;Oui;;approved;auto;
AZI;AZI-627;12/06/2023;28/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;633.5;Oui;;approved;auto;
AZI;AZI-628;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;633.7;Oui;;approved;auto;
AZI;AZI-629;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;633.9;Oui;;approved;auto;
AZI;AZI-630;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;634.1;Oui;;approved;auto;
AZI;AZI-631;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;634.3;Oui;;approved;auto;
AZI;AZI-632;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;634.5;Oui;;approved;auto;
AZI;AZI-633;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;634.7;Oui;;approved;auto;
AZI;AZI-634;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;634.9;Oui;;approved;auto;
AZI;AZI-635;12/06/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PC1 - PARIS CENTRE 1;Non;200;635.1;Non;;approved;auto;
AZI;AZI-636;12/06/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PC1 - PARIS CENTRE 1;Non;4000;2197;Oui;;approved;auto;
